Leaf_Length,Leaf_Width,Stem_Length,Petal_Size,Label
4.580391238388681,2.4923337787025663,29.047558252910683,2.7777812882052535,0.0
4.845393812074393,2.8518187057778093,31.748778361425455,3.081755612641191,0.0
5.165631715701782,2.6630800463783295,30.52512265800385,2.5191401895695646,0.0
5.48777256356118,2.388815700374168,30.38717982273509,2.8417277152974947,0.0
4.760412881077355,2.7315096131945036,31.701795924335944,3.1269813045000703,0.0
4.907170511668092,1.6454372138109774,29.725256423201206,2.8668558382469955,0.0
4.446832512996986,2.844629710111631,30.78092969985778,2.9626452564400205,0.0
4.401896687959665,1.9780858663665701,29.793556494135007,2.7882671550206517,0.0
5.406262911197099,2.39126771757906,30.530724698799258,2.3942118763276934,0.0
5.678120014285412,2.1640990316121567,28.834482684776837,3.1286372845356953,0.0
4.963994939209833,2.1115955572837284,25.122365683447143,3.701973228658897,0.0
5.501766448946012,2.8482480362135556,29.73144167562739,3.007360652313375,0.0
5.180818012523817,2.3596896396064326,32.84549627219988,3.09010564689902,0.0
4.677440122697438,2.6039511645192146,31.852430804483184,3.2770891020467436,0.0
5.1806978027542065,2.485923826336245,31.93079496918234,2.4922678013813204,0.0
5.769018283232985,2.6431122481669362,32.47226144361244,3.6810058632518423,0.0
4.9820869804450245,2.5230465673180764,30.177315181922875,3.0809315185691206,0.0
5.782321827907003,2.115102332743429,30.39463141481119,3.6527427596356437,0.0
3.6901274479551276,2.798880045834142,28.7646962091313,2.7067868017904044,0.0
5.410951252187612,2.3518730250516064,29.3678542879459,3.72722476902313,0.0
5.043523534119085,2.0330254304020747,31.231542299542284,3.310062197613913,0.0
4.850496324767066,2.371565451710226,32.407768874337634,3.2212160343409435,0.0
5.045880388267751,2.9502279371902933,29.721107448638,3.093609781741259,0.0
4.006215542699554,2.755066522634048,29.099621470297176,2.90058855277022,0.0
4.890164056081244,2.3954043596776424,30.001055917713195,3.480212663389549,0.0
5.178556285755874,2.395222688704471,31.20241349785823,3.0561439479392187,0.0
5.738947022370758,2.4035094846347853,27.112290367732918,2.213172118565139,0.0
4.740864890863176,3.1230243950682524,25.407638093725524,2.553125415317199,0.0
4.595753198553406,2.614580635669466,28.898926301016832,2.925661699122901,0.0
4.749121478207732,2.6290124941573207,27.558575148171684,3.123999593266222,0.0
5.457701058851037,2.8090850362095527,28.983719604705378,2.9773646044400417,0.0
5.164375554829842,2.571636747707954,29.704439362365058,3.487588315917465,0.0
4.735119898116481,2.422287356253789,29.093503181953974,2.21955925438455,0.0
5.256633716556678,2.4410950452745066,32.90493506894149,3.0574351746020643,0.0
5.04853877467402,2.478519622175781,30.65348952920464,2.272808309845138,0.0
5.484322495266444,2.4888333290470475,30.600948719221655,3.3038849181936674,0.0
4.648973453061323,2.718288863091094,31.244414288086805,2.962216514223199,0.0
4.836168926701116,2.51558376574219,27.72233376443846,3.1678439888096475,0.0
4.803945923433921,2.7197920231646737,32.078223574840536,2.6544468157640937,0.0
4.268242525933941,2.4757850259674252,29.84847142692908,3.5117859726631004,0.0
5.148060138532288,2.523590557094827,31.340961234482425,3.4166898656235407,0.0
5.130527636089945,1.9005397946403677,27.85628553391969,3.2334177212047552,0.0
5.00255672832123,2.7748983024107443,26.89248246796787,2.9481931012546236,0.0
4.882706433312427,2.603946542769398,31.63577931605006,3.231942914118053,0.0
4.292314628974793,2.799403032957896,30.752819052195033,2.71724297280506,0.0
4.78967733861732,1.6311233865418933,28.195896891284978,3.342222263608285,0.0
4.828642741736616,3.126512411434218,28.26067383745061,3.6597923577295686,0.0
4.59886136538919,2.458123111553448,32.250869568829536,3.4282442239916744,0.0
4.919357144166995,2.832454845021255,27.621176214265343,2.708159012077036,0.0
5.20202542840727,2.1880282218623406,33.28534590651193,3.144566926909241,0.0
5.943092950605265,2.683832171518771,28.19875853070426,2.482743382496541,0.0
5.087288906415919,2.183975331047903,31.276783851216766,3.2289561244702703,0.0
5.128775195361382,2.3128693117912587,29.342763048502032,3.1802413651450157,0.0
4.962777042116916,3.074209406160036,31.206374862164687,2.2520734641871343,0.0
4.040614392350479,2.442795279770996,28.911771995771616,2.5352864624350544,0.0
4.986743062275392,2.5652298619539167,29.67441418785541,2.886744441302493,0.0
5.0301151049705135,2.7610203192066263,30.081838350791443,2.8796561011436697,0.0
6.231621056242643,2.6487045663917814,27.995625088437055,2.516209225832478,0.0
4.903819517609438,2.545125671543073,31.481648690840252,3.1555914917408736,0.0
5.150773671166807,2.6094883007398675,28.97357286705683,3.100589443576205,0.0
4.982644115147378,3.2210246755714826,29.542800169319964,2.922292347208592,0.0
4.415660981190234,2.4827143608899243,28.011301250782974,2.697683399936655,0.0
5.571411407257511,2.56032971401449,24.87533268240938,3.4194828505666255,0.0
5.375966516343387,2.8151963188022835,29.61794447479966,3.662162845235318,0.0
5.3955159735215235,2.831657779887395,34.82523084322583,2.806575406461385,0.0
4.54530627260263,2.856109091668114,31.569208575796047,2.755133233138072,0.0
5.701397155468049,2.691619066608755,29.96147924053121,3.1964830661647987,0.0
4.29907446860386,2.157098526180855,29.474218341583466,2.8567882481012057,0.0
5.293428546900135,2.9900294596903287,30.044931785624094,2.9442411197347065,0.0
6.095227812904989,2.1560963820943937,31.09423823035042,3.2958612606898687,0.0
4.504731837434655,2.59079063957171,27.638374369382312,2.236257564997083,0.0
4.716851135198614,2.2737172449941925,32.22864338933775,3.5273209299410677,0.0
5.049825682543821,2.4807584960221023,31.430762630882487,3.0290722097317366,0.0
4.7482621729419,2.598628723091044,31.43637145141587,2.8354027421751278,0.0
4.224668284466934,2.5964071646350817,30.876951477619453,2.9643063383114203,0.0
5.034281487403014,2.6265762262705854,30.03923331538798,2.9849717420082076,0.0
4.468848143136947,2.984113380717594,31.34572247193364,2.3075194786220297,0.0
5.23679621531759,2.636060290454194,31.183628267482757,3.5979752909812945,0.0
4.540287882883098,2.4267530094128054,29.29191857811795,3.016530252908247,0.0
5.77496720250877,2.789226150486507,28.8527964542062,3.17720085217895,0.0
4.608373353831881,2.856841146677392,30.203712590523974,3.380619908229617,0.0
4.838969241897162,2.1317176554589023,33.09804030299038,2.5915350169758797,0.0
5.406758608684835,2.6792200209549573,27.521785848692197,3.1893887596140913,0.0
4.3845678417830225,2.7103518226932697,27.06494946849512,2.8929435636404826,0.0
5.113729967302064,2.4107309489920024,30.329521682473032,3.3387083100865977,0.0
5.653571377141214,2.9127120439934857,30.101775403712036,2.149109031859402,0.0
4.196258382719386,2.454983323890242,30.346683328740816,2.9603622799034923,0.0
5.092316929266152,2.5376729360414627,30.487906395817,2.758871737686415,0.0
5.129941397124211,2.448078452714839,29.55359549073039,3.1729051802536623,0.0
5.390911435888655,2.5046737142744404,32.979726877204165,3.188017674947281,0.0
4.381524644560959,2.1711174739314396,26.798192043046967,2.7169496420711896,0.0
4.339771693457862,2.0679847352217116,28.343005950439508,2.7151304543295827,0.0
5.260970782808449,2.9783515189674916,29.793490479701905,2.955733852577068,0.0
5.148492336616593,2.2459115955045017,26.713622377691664,2.6413431090739166,0.0
5.125246425172938,2.2025822951631078,29.648291191135858,3.3367934781808506,0.0
5.1732241047484875,1.8539829659188856,33.32294033145604,2.8523171198210218,0.0
4.659987639210755,2.3083114756931495,30.041772976591922,1.8372047122713433,0.0
5.116126848580501,2.1030730619777507,30.461401811437366,2.8500711773512775,0.0
5.14653623664934,2.9926045480409105,27.479670469654838,2.584582471662411,0.0
4.642824290986816,2.8029451268027903,28.767277183921045,2.347489673815622,0.0
5.932887255572378,2.293554896446683,29.249607239352127,2.505029344710971,0.0
5.236916460455894,3.1757307416032927,29.36456980648753,3.043763388733188,0.0
4.404348251398676,2.7945296460974784,32.56328759000754,3.5314563312992924,0.0
5.328276804316915,2.4025505849474134,31.11538212145025,3.125273789545992,0.0
4.5126591648863394,1.750178285537928,27.777084086125935,2.757398644713704,0.0
5.393542301871226,3.1872827717772223,30.49300955686401,3.182361678068281,0.0
5.579297789503702,2.083128259970921,30.99644349699357,2.8163638759124034,0.0
4.5896588408241445,2.0063803759129324,32.28029807704253,2.7221598523347423,0.0
5.481688064622161,2.806771129602892,33.161081373136746,2.5382549327068062,0.0
5.206390463468249,3.231925721901782,27.969811616344263,2.299268477299312,0.0
5.411030079997245,2.9152818455531553,28.378284977579323,2.844030517376222,0.0
5.948396491326974,2.669172736015708,27.48484428217077,3.0632213959680525,0.0
4.877305941998565,2.678426302499586,29.531960281786038,2.9613505319940443,0.0
4.623131917821255,2.7560246676340925,30.93271674889267,2.8336132288210565,0.0
4.555242785187239,2.7276785769360297,31.974669033178202,2.6217015757212874,0.0
4.592094857517281,2.5843574271908127,29.848097952714955,3.2432984766739876,0.0
4.961449145292948,2.531260331185563,29.360304953490314,2.473147232021366,0.0
5.170575987408322,2.4812220616301435,30.30351598449748,3.3104111655373902,0.0
5.13834539966501,2.273810623339997,28.329714196739953,2.59911319242931,0.0
5.413591624518012,2.415797476939968,34.179077443389545,2.699025905058786,0.0
5.006500945938954,1.9921129557413844,26.78467794576388,2.413285923753729,0.0
5.726767038578658,2.470498111961575,30.369481157791448,2.7994391412457453,0.0
4.867671583381022,2.2034226678547246,34.047212438459276,3.3901249833911917,0.0
6.360084583294809,2.1689232048352687,30.013599689119996,3.2062512353775827,0.0
5.312833673882503,2.5539682453460437,29.619921929997012,3.391368844811214,0.0
4.571421221791859,2.9176006859033796,29.285109154379146,3.2088570183735743,0.0
4.4645537509694435,2.7754949818006938,29.639216636475183,2.5585320685878523,0.0
5.241236207621593,2.028849818913047,32.74569694935306,2.867684310268977,0.0
4.888268607337075,2.2031115590288985,25.576276177340986,2.687920348353015,0.0
5.357000247046046,2.7822313563964647,33.06686740259265,3.532229961615616,0.0
5.236618812286772,2.205253781938507,27.15208569509971,2.521284541429475,0.0
4.963585543671564,2.4326100550008927,29.46669534153117,3.3574790757556445,0.0
4.576603140965798,2.6650156297073657,29.141511159402675,3.3571815480435077,0.0
4.242576387657068,2.2094966635409095,31.17710653954144,3.7318480806864347,0.0
4.776742523966489,2.531612651843788,26.803751296232505,2.8361253629482013,0.0
5.428199397161736,2.0997923515245387,30.924345332163885,3.284928863832065,0.0
5.107046872065102,2.319589706814636,34.04861924657371,3.912660734615537,0.0
4.377130610644006,2.595934580242761,27.27365199081438,2.7529433292265213,0.0
5.086590462925591,2.0221018799404993,30.379412335220792,2.385983900987056,0.0
5.192658689864419,2.6321424213881195,28.67603564440678,2.2479959864368944,0.0
4.558071281899434,2.4941086603219955,30.85177441238607,3.2850848115445324,0.0
5.076862552972764,2.665746986325144,30.038295554831503,2.2467399167765665,0.0
5.029104359223,2.567174240219398,28.71702618191138,2.851072378824831,0.0
4.428514851084689,2.9092421289921533,30.975744569742147,3.1749252748155845,0.0
5.178893680174141,2.5375673507943723,33.60869621957349,3.0740702147319654,0.0
5.280392263184117,2.3711783376624243,29.6181924165454,3.170177945673669,0.0
5.541525621587638,2.536689250909685,31.439515884296362,3.088915942320342,0.0
5.526901026017452,2.6629894087109163,27.413454084257673,3.5115463253253574,0.0
4.311165316021454,2.5146580210977114,28.087127246363984,2.6190734477044813,0.0
4.531087480042439,2.5121775073611645,30.944812555760755,2.7292019446165874,0.0
5.25751763360433,2.2894024936579735,32.96823205707193,2.69093622189167,0.0
5.256892975456104,2.3011297247347153,30.71122669757132,3.3320767247450442,0.0
5.257523843153024,2.079218418460092,29.373883938953693,3.3601594353580255,0.0
6.92636574532736,3.024873022956082,29.99858281084671,3.180490127727403,0.0
5.285445255346583,2.1268410293826143,27.499184532060564,3.473397466755971,0.0
5.567782820090299,2.292128440661228,31.209030652710734,2.5287836530494476,0.0
5.477000881746601,2.284477820329241,31.76466612464682,3.666889644620455,0.0
5.325695625652899,2.7684773130833324,29.09581933433384,3.6092954486849034,0.0
4.842365377679827,2.4115150965123915,29.059915704480996,3.2942487988982987,0.0
5.379484610246633,2.8743226218021203,30.5317564593041,3.712719563508424,0.0
4.613587392731214,2.2979528127268396,29.12656052791881,2.3373507169288903,0.0
4.881590696629996,2.5836982486671407,29.867734770748356,2.7902207454949393,0.0
4.757318226085448,2.2493958840220727,34.19944357833303,2.705878615727219,0.0
5.040937069693161,3.1435447383320163,29.505948598508006,3.2885917295029374,0.0
6.157329283336754,2.143720474291146,29.283319695957555,2.5799437041591418,0.0
4.066367403704126,2.5929462130681085,28.704916388729682,3.3029980597349944,0.0
5.343130095187257,2.6901330642796295,31.488383942999874,3.5482144575986854,0.0
4.193642064405174,2.6241397292354494,29.637551653563794,3.2780811600336,0.0
4.764034067105284,2.4444137023366874,28.701253923357147,3.1135004094646006,0.0
5.544475298483683,2.4610537900799723,32.642608064546025,2.6048506636397004,0.0
5.0321400095477316,2.513143441593733,32.83920600902727,2.6612596135498543,0.0
4.461127611035347,2.4558993995114533,28.79915286852259,3.4998475621186667,0.0
4.642348145370016,2.789163735038473,26.266920097278767,3.3117396015621328,0.0
5.339798874467338,3.1631569004774054,32.015027379673846,2.9843921922489822,0.0
4.634816684141431,2.33275246449765,28.630740348479993,2.8328361816936436,0.0
5.108229294790988,2.0890591061262764,31.58125119832554,2.189676850755449,0.0
5.0227859199519065,2.4735153854946237,26.059792364576328,2.5716590325262243,0.0
4.674199826197092,3.2739128012962957,31.785194676598618,3.764567634855889,0.0
6.071972044662663,2.2588976296090806,27.57765614143844,2.4878177715990133,0.0
5.316959511159006,2.9917350416332202,31.46152823813305,3.075791928488432,0.0
3.9874287066711966,3.003310244222932,30.02854613567287,3.4029775892780796,0.0
5.093227157384714,2.3339235274876016,28.09212116120671,2.498030932799083,0.0
4.669106767615806,2.6706949237555824,29.185927374146438,3.0738841899124334,0.0
5.426216667398112,2.9885189869385616,31.3726369139134,3.375166215004262,0.0
4.603739630783649,2.3862616777037537,30.211788906230467,3.0049997287629,0.0
4.94263177926655,2.4389258919692915,31.168825960944968,4.147361222266707,0.0
5.252493639490228,2.325495725815407,33.952881169030974,2.332560296448722,0.0
5.432877597085061,2.19557298079214,26.8715167765779,3.4234914119535516,0.0
4.399851796472112,2.305216736480198,33.234425149937245,2.9308793050414144,0.0
4.832749382079526,2.132817919971323,30.208711875046426,3.30876806193467,0.0
4.762527344419522,2.510225040477768,28.202431903353745,3.1765228606796985,0.0
4.673335383713144,2.2690080306824076,27.33937274852202,2.7067375211560014,0.0
5.882727120140548,2.570135773537224,29.621759218445934,3.0915985569837363,0.0
5.202490855480478,2.033231306138912,31.843300223848917,2.256839419440685,0.0
4.369558022832478,2.599264069664337,29.744901759244932,3.2412990002285573,0.0
5.458930973527388,2.750058688482677,33.022309860494694,3.1192633863962103,0.0
6.061078098506316,1.9018793072285634,27.097648619896884,3.255464067457241,0.0
5.5162326302755735,2.6122169709542717,29.97582210430789,3.4232473300348603,0.0
4.2403150170229935,2.868300697741988,27.49521311117376,3.1470479360838843,0.0
4.757882963566875,2.1371076943926384,30.727263765249937,3.0592357679193105,0.0
5.633455574593311,3.001771716051311,31.7737747801946,2.647572665335483,0.0
4.64616526719061,2.6257057028098134,29.158476412637892,2.7151116945403797,0.0
5.2219097140731146,2.2884964432724773,24.791572286745733,3.4746938480709324,0.0
5.387317026714668,2.4832692767026883,30.39789629359299,3.5745341622823914,0.0
4.536534764210958,2.6674980737565166,30.873477103467017,2.904755825475178,0.0
4.9702373219691,2.5228016174237236,30.808589509923394,3.0184010989013097,0.0
3.379366329965464,2.661626797733911,32.471564383644306,2.6381542500024935,0.0
4.487806179332855,2.2237979220761903,27.857892640701902,3.469102738106978,0.0
4.87371592430342,2.5508082472108233,31.3604322109009,3.2661667294767116,0.0
4.376108409017576,2.075885650928506,32.38501502495595,3.7764869745854996,0.0
5.816205651965817,2.46663218159539,26.442824831986968,2.6486707691281044,0.0
4.284929311019684,2.228827707560563,30.639303651837956,2.8487968403927133,0.0
4.779977756651508,2.27934101722307,28.991640337984656,3.092578369010229,0.0
5.065370288643046,2.8708279525631313,29.83695465379671,3.2585958150903083,0.0
5.720636644533058,2.8273930361782806,30.695352967076673,2.9137329449809473,0.0
4.2820689244102805,2.682741436272153,29.025542871772895,2.6508155638185196,0.0
5.58158187607748,2.1723061705982265,28.648583841676775,3.3525630115694285,0.0
5.0051165305097935,2.4050774650915594,30.06830483497605,3.2884541450182327,0.0
4.509245674476024,2.863929309993755,27.825508122274396,2.63349035977451,0.0
5.231051737131636,2.5425150740919715,27.82834974222963,3.542177120442198,0.0
5.0995298477867355,3.195798861994508,31.358746565913005,3.4680794836786415,0.0
4.6998915614206025,2.6179953518183114,27.70241192968269,3.0537185988991173,0.0
5.03490104249501,2.5576147349470095,31.332625001818425,3.0318391449504145,0.0
4.80734320156912,2.4072650607392494,30.9251825857079,3.2216231084463627,0.0
5.056758672625624,2.5400622714346848,26.548386542418807,2.655318771897497,0.0
5.331065337260523,2.4542590490858367,28.64487069532869,3.012012591665633,0.0
5.7930084080726765,2.7124326030065773,32.38821880609474,2.139046582156328,0.0
4.381092250586575,2.7870106950383753,28.037668937720635,3.3505822582011744,0.0
6.066516687328133,2.264203161847615,29.071191475381223,2.375402711023256,0.0
4.023956100238749,2.1006301139326666,30.924121786503793,3.6013679313715996,0.0
4.924107452482208,1.9491383880690112,31.56678101856519,2.8679519624134198,0.0
5.2941586032422885,2.652397398073763,29.496922227911007,2.9153332072275293,0.0
5.140495933867516,2.168990018147838,28.804979610616716,2.748906437566198,0.0
4.688650240089703,1.8541328221142552,32.84473972339701,2.8847844504311695,0.0
4.895938874821362,2.6165735813592894,33.47779932759516,3.5674125380592145,0.0
4.753499532670584,3.247899855229837,31.95771610156359,2.004876537385968,0.0
4.705317621527894,2.498178726538032,30.170636285130048,3.510786154435275,0.0
5.4248010485105125,2.7515472323354926,28.383468556718146,3.135209392440683,0.0
5.178507742982523,2.5245488075642695,28.339111186886868,2.5171913408571136,0.0
4.653545202369673,2.4703331040426573,31.045028210531516,2.5698750427803048,0.0
5.449799937716626,2.7757229448963305,30.836796441777366,3.670557210883281,0.0
5.153649760438305,2.4129176367434044,32.803197185892856,2.6217972480229075,0.0
5.40643105941948,2.580217694221571,31.30090018507228,2.538659795761616,0.0
5.314814420961806,2.596509341858804,26.993839396480364,3.4549258169458916,0.0
4.5855024945389635,2.2995728639070854,32.10389523544584,3.135421150514366,0.0
4.719909479901515,2.7976127048609567,28.003878745371175,2.6248297693854403,0.0
5.373646802561631,2.4475120729913775,29.232057456095298,3.0866499901618476,0.0
5.3051851327167325,2.2732764521521465,30.50040041250339,2.589698926543889,0.0
4.989549203017926,2.660952953071121,33.99133497956793,3.4403285593690422,0.0
5.058663691654391,2.2304596054626886,36.21983711201072,3.4245483859492536,0.0
5.638832447894212,2.5084543472107383,31.213446118272365,3.212802479528777,0.0
4.704214305582085,2.497264301006739,29.633606762559225,3.1446644244988065,0.0
5.273548690585019,2.8257686697494733,31.0690112969611,3.7044752499469498,0.0
4.898903673783053,2.6424094698639857,31.775310851747673,2.99987453095529,0.0
4.89115939838639,2.492491912376457,29.358664748885616,2.5272503498316796,0.0
5.549388425993595,2.745329889760086,33.590422711824644,3.1797895651329227,0.0
5.412708174494015,2.917062264705194,30.460141518382805,3.8344188198148457,0.0
5.406754818000319,2.6673430919055585,30.995486178182787,2.594096202725659,0.0
5.652739403577165,2.5031057859530144,31.331848504108923,2.8554148933224055,0.0
5.010501920816379,2.106449130294952,30.843173221228913,3.166578415240581,0.0
5.340976485647482,2.180465901077388,31.677881000939223,2.9784380603977043,0.0
4.844866621703272,2.4084325886935996,28.765493626906153,2.607078567849074,0.0
5.162083176244221,2.317146339352215,28.883396492107938,3.448743142492188,0.0
4.934928472816158,2.443908609104366,27.79969153405661,3.9280162888069037,0.0
5.048497982496359,2.5169949774691323,30.879002461240454,3.078452583609563,0.0
5.297578512718457,2.6589078263070194,31.557873007024227,2.6383726841056,0.0
4.590889658383264,2.4788503665822725,30.915545732303773,2.38041578997861,0.0
6.04619363784273,2.6459504931478603,33.348984866695076,3.1031903924884725,0.0
4.496991309250149,2.519342324443036,29.988807962341905,3.441550937326503,0.0
4.392905693606134,1.9073600300938387,31.337483311185025,3.1900670985981527,0.0
5.579055436750034,2.2181993818543737,27.816598247721373,2.9990384636324583,0.0
5.395831346981468,2.4567737332835153,29.225800595051197,2.7642913392842776,0.0
5.312059908526077,2.1370915771476677,31.391075515131554,2.563134546912764,0.0
5.31417275463214,2.6799786189988613,31.69820422148629,3.3339005305299527,0.0
4.993876613576543,2.9592252497031093,29.412066104671634,3.3655086485542345,0.0
4.551372814257085,2.865628555509195,29.856801496283865,2.381708085323707,0.0
5.037902279096863,2.4359671387209376,26.96425250663838,3.6359355912722737,0.0
4.661419144243944,2.9472178410549854,29.28594159838678,3.2296284883576005,0.0
5.487559866708875,2.5446002371606333,31.780766327039572,3.5598378580583177,0.0
4.926471309248931,2.398874208664588,31.15041003221313,2.4631489006059537,0.0
4.587251401603744,2.315979200937718,31.00133144276242,2.4536703378338243,0.0
4.839307079173503,2.4092590940535614,30.09954737436192,2.940412276093081,0.0
5.206465727137812,2.3835469544376315,30.014126317256352,3.2011137707580777,0.0
4.718137723598012,2.5511248667126463,28.679357721053105,3.7185443291707854,0.0
4.5888898022167846,2.5481721943149593,31.39765684040507,3.2824315655260525,0.0
5.121843605745956,2.5009138060460243,30.84194588877878,2.9029274892751866,0.0
5.122483285554361,2.631081450923905,30.9840376959856,2.589452316933643,0.0
4.746528412314435,2.857193882435902,28.947930314664838,3.49200022908766,0.0
4.764480847190838,2.784866240632397,25.69331416025751,2.614117829699714,0.0
5.116024968678818,2.054530609465029,32.194305423507394,3.651387421908929,0.0
4.275957829251338,1.7338236595294134,29.04232508798319,2.8862461401573962,0.0
4.296268112811722,2.780295973371782,28.274448471913757,3.63623282904714,0.0
4.640777889373782,2.0899363904753736,31.386957823827988,3.2715725160237112,0.0
4.8932764241440765,2.432570379432195,29.21597472016174,2.9452018042230166,0.0
5.155453782799002,2.1489660921821923,32.119872768093245,2.7922414512695495,0.0
5.737678108474776,1.959405868725994,31.234011899153394,2.8636368490615682,0.0
5.42882981160101,2.6624388184614363,31.367138646400957,3.171326676950095,0.0
4.920030735018287,2.727746548090794,27.26808857759893,3.0308625984870865,0.0
4.990491896048655,2.3270468797819843,32.4238879707728,2.762475436772518,0.0
4.498735317681096,1.722687312356527,30.52250106246771,2.933747435872947,0.0
4.990743432003805,2.3361266655242554,29.261445721507595,3.03143081188766,0.0
4.855670680539931,2.6175412016207638,30.286776934684504,2.148506362234075,0.0
5.161359280169044,2.0563265293677615,26.447529534203362,3.1832672459154794,0.0
4.586384528223839,2.5550079759337465,30.817305622961342,2.608111510113277,0.0
5.259673257120586,2.4954070452481014,27.941256983635856,2.538667038717702,0.0
5.766369456501289,2.6737874498803267,27.294659428312933,2.3250622611557157,0.0
4.945619925771571,2.535874110524246,26.95528162756422,2.282443000852844,0.0
5.200855861049471,2.2080793177355336,32.22537674997985,2.4578209987550843,0.0
5.345071995855556,2.8589714504993475,28.741473212614423,2.7163916169478037,0.0
4.799389764057082,2.452441128091909,33.067455419832996,3.7813036550106274,0.0
5.112046240905208,2.4918086381470204,28.928397073895404,2.789648129641918,0.0
5.0062962003908975,2.2200196122780413,26.585284084814106,3.0711000425072124,0.0
5.048838049274416,2.367015324642547,27.766951120102682,3.1601925546025313,0.0
4.613495108072267,2.23455918579193,32.47162324001388,3.0524260744863394,0.0
5.012255087129471,2.4481161820229733,29.688203644126666,2.9690226157096027,0.0
5.248999145622725,3.013512544042703,28.903425407018798,2.5218824945603022,0.0
5.7255718038975205,2.088429657120593,30.320036451705576,3.5803710193116847,0.0
